,Clue,Answer,Explanation
14138,"Opposition’s tricks, unnatural but not strained (4)",CONS,"Definition: Opposition’s
This looks as if it should be CONSTRAINED less STRAINED, but then the S is missing. There are also two definitions"
14139,Create affection in a solemn tie I forged involving love? (12),EMOTIONALISE,"Definition: Create affection 
O in (A SOLEMN TIE I)*"
14140,Market contains delicate cut woodland plant (7),SANICLE,"Definition: woodland plant
NIC[e] in SALE"
14141,Feature of staircase in modern wing (5),NEWEL,"Definition: Feature of staircase
NEW + EL (wing)"
14142,Old soldier’s cloak – it covers face up (5),SAGUM,"Definition: Old soldier’s cloak
SA (it) + reverse of MUG (face)"
14143,Perfumer’s coinage? Bra’s sprayed in rich source (7),MIRBANE,"Definition: Perfumer’s coinage
BRA* in MINE"
14144,Trumpeter maybe interrupts cheers for African race (6),TSWANA,"Definition: African race
SWAN (the trumpeter is a kind of swan) in TA (thanks)"
14145,The No. I cleric revised what’s typical of Galilean ideas? (12),HELIOCENTRIC,"Definition: typical of Galilean ideas
(THE NO I CLERIC)*"
14146,"Uppish beak imprisoning wife, an awkward female (4)",MAWR,"Definition: an awkward female
W in reverse of RAM"
14147,Just like Pooh CR found in pot upended? (7),ARCTOID,"Definition: Just like Pooh
Reverse of CR in DIOTA (ancient vase)"
14148,He acquires legal right in name marred with misuse (12),REMAINDER‑MAN,"Definition: He acquires legal right
(IN NAME MARRED)*"
14149,Bodyguard’s weapon? A chiv’s brandished before anybody (9),SCHIAVONE,"Definition: Bodyguard’s weapon
(A CHIVS)* + ONE"
14150,Apostrophe: abbreviation of ‘has’ follows one in middle? (5),TUISM,"Definition: Apostrophe
I in TUM (middle) + S (abbreviation of “has”); derived from Latin tu = you, with apostrophe as “a sudden turning away from the ordinary course of a speech to address some person or object present or absent”"
14151,Discharges one after hours in church coming up (7),SECRETA,"Definition: Discharges
Reverse of TERCES (from the liturgical hours) + A"
14152,Orderly arrangement: finished one accepted by admired personage (9),LINEATION,"Definition: Orderly arrangement
NEAT (finished) + I in LION"
14153,Russians historically raising temperature a long way for Irish stew! (7),STOVIES,"Definition: Irish stew
SOVIETS with the T moved up “a long way”"
14154,People in Scotland suffer endlessly – this is used to ease pain (7),MENTHOL,"Definition: this is used to ease pain
MEN (people) + THOL[e] (Scots “suffer”)"
14155,Numbers found in river no longer large (7),EXTENSE,"Definition: no longer large
TENS in EXE"
14156,Dark spot round square heraldic bearing (6),MASCLE,"Definition: heraldic bearing
S[quare] in MACLE (dark spot)"
14157,Recipe fed to parents? It’s noted for ham and cheese (5),PARMA,"Definition: It’s noted for ham and cheese
R[ecipe] in PA and MA"
14158,Dipper supposedly seen in river and lake (5),OUSEL,"Definition: Dipper supposedly
OUSE (river) + L[ake] – I’m not sure why Azed has used “supposedly” here: Chambers defines ousel as “a water ouzel”, which is in turn defined as “the dipper”"
14159,One in vassalage constrained by sire’s needs (4),ESNE,"Definition: One in vassalage
Hidden in sirE’S NEeds"
14160,"Weasels ten a penny in Tory politicians primarily, wearing characters (6,6)",ROTTEN APPLES,"Definition: Weasels
TEN A P in T[ory] P[oliticians], all in ROLES (characters in a play)"
14161,"Cutter one has boarded didn’t appear to reverse (5,3)",TENON SAW,"Definition: Cutter
ONE in WASN’T (didn’t appear to), all reversed"
14162,Extend Tesla scandal? (8),ELONGATE,"Definition: Extend
ELON (Musk, former CEO of Tesla Inc) + GATE (all-purpose suffix for a scandal)"
14163,Take scoundrel on journey during date (11),SEQUESTRATE,"Definition: Take
QUEST (journey) + RAT (scoundrel) in SEE (to date)"
14164,"Sounding challenge to mount­aineer, money serious current issue (7,6)",CLIMATE CHANGE,"Definition: serious current issue
Homophone of ~~“climb eight”~~ “climb it” + CHANGE (money) *Thanks to several commenters for a much better homophone*"
14165,Cardinal carried by ruminant leaves (7),ROMAINE,"Definition: leaves
MAIN (cardinal, e.g. as in the cardinal points of the compass) in ROE [deer]. Romaine is a US term for the lettuce usually called Cos in the UK"
14166,"Captive audience’s ceremony for old player (6,5)",INSIDE RIGHT,"Definition: old player
INSIDE (in prison, captive) + homophone of “rite” (ceremony) – “old player” because (I think) football doesn’t use inside rights (or lefts) any more"
14167,"Evidence of a lower dance score (4,4)",HOOF MARK,"Definition: Evidence of a lower
HOOF (dance) + MARK (score, in the sense of a scratch) – the “lower” is a cow"
14168,"Ultimately distant, newborn chick — mine closer? (8)",THATCHER,"Definition: mine closer
[distan]T + HATCHER – reference to the closure of many UK coal mines under Mrs Thatcher"
14169,French wine bottles right for French politician (6),MACRON,"Definition: French politician
R in MACON"
14170,"Teams grouped together covered three miles, once (6)",LEAGUE,"Definition: Teams grouped together
Double definition"
14171,"Team alarmed after breaking free (4,6)",REAL MADRID,"Definition: Team
ALARMED*+ RID (to free)"
14172,Arm bone fractured beneath hard wood (8),HORNBEAM,"Definition: wood
H + (ARM BONE)*"
14173,Carrier crowd set on fire (8),RUCKSACK,"Definition: Carrier
RUCK (crowd) + SACK (fire)"
14174,Manuscript never ends: an old writer unfinished still (8),TRANQUIL,"Definition: still
Last tetters of manuscripT neveR, plus AN QUIL[L]"
14175,"Fast strike has lost power, unfortunately (8)",SLAPSHOT,"Definition: Fast strike
Anagram of HAS LOST + P[ower] – a slapshot is a move in ice hockey"
14176,Stop pouring whiskey on bird (4),WHEN,"Definition: Stop pouring
W + HEN – as in “say when”"
14177,Those storing money are sure it’s fraudulent (10),TREASURIES,"Definition: Those storing money
(ARE SURE IT’S)*"
14178,Exceptional transport comman­dered by queens turned up (8),SINGULAR,"Definition: Exceptional
LUG (to transport) in RANIS (Indian queens), all reversed. Presumably the third word of the clue should be “commandeered”"
14179,Reject current issue capturing heart of nation (8),JETTISON,"Definition: Reject
[na]TI[on] in JET (current) SON (issue)"
14180,"Not on time, Greek character in cab, I suspect, beginning to hurry (1,3,4)",A BIT MUCH,"Definition: Not on
T MU in (A CAB)* + H[urry]"
14181,Broadcast featuring opening of peep show again (6),REPLAY,"Definition: show again
P[eep] in RELAY"
14182,Drink in local occasionally served up (4),COLA,"Definition: Drink
Hidden in reverse of locAL OCcasionally"
14183,15 boxes you in (7),POPULAR,"Definition: in
U (you) in POPLAR"
14184,Couple of 15s surrounding a Monopoly area (7),MAYFAIR,"Definition: Monopoly area
A in MAY + FIR"
14185,"15 cut, we hear? (4)",PEAR,"Definition: 15
Homophone of “pare”"
14186,Caustic substance alive with 15 (9),QUICKLIME,"Definition: Caustic substance
QUICK (alive) + LIME"
14187,"Reportedly 15s, something green on the table? (5)",BAIZE,"Definition: something green on the table
Homophone of “bays”"
14188,"It seems likely jerk is ready to pen article (1,4,3)",I DARE SAY,"Definition: It seems likely
A in (IS READY)*"
14189,"Frame that’s attached to pan in storeroom, did you say? (4)",TREE,"Definition: Frame
You might call this a subtractive homophone, from “pan tree” = “pantry” (storeroom)"
14190,Crop: one planted in network? (5),MAIZE,"Definition: Crop
I in MAZE (network)"
14191,"Promotion featured in biography, perhaps (4)",HYPE,"Definition: Promotion
Hidden in biograpHY PErhaps"
14192,"15, old one (8)",CHESTNUT,"Definition: 15
Double definition"
14193,15 briefly clipped back (5),ROWAN,"Definition: 15
IN A WORD (briefly), with the outer letters “clipped”, then reversed"
14194,"Plant cherry to the left beside acorn, I gathered (9)",CORIANDER,"Definition: Plant
(ACORN I)* + reverse of RED (cherry)"
14195,Steer back of coach onto 15 (4),HELM,"Definition: Steer
[coac]H + ELM"
14196,"Layer right inside bourbon, for example (7)",BRICKIE,"Definition: Layer
R in BICKIE (biscuit: Bourbon, which I think should be capitalised, is an example)"
14197,First lot shortly arranged for the arranger? (7),FLORIST,"Definition: arranger
Anagram of FIRST LO[t]"
14198,"Feature of 6, where white bishop begins? (4)",CONE,"Definition: Feature of 6
In algebraic chess notation, one of the white bishops starts the game on square c1, or C ONE"
14199,A fourth tequila drunk (plus the fifth in reserve also to be drunk) (8),QUARTILE,"Definition: A fourth
[rese]R[ve] in TEQUILA"
14200,"Vessel‘s a part of 15, by the sound of it (6)",BARQUE,"Definition: Vessel
Homophone of “bark”"
14201,"Lifesaver in 15 that’s close to 8 (4,4)",PARK LANE,"Definition: that’s close to 8
ARK (lifesaver) in PLANE (tree) – Park Lane is close to Mayfair on the (London) Monopoly board, and also in reality"
14202,Removed cooler position (6),OFFICE,"Definition: position
OFF (removed) + ICE (cooler)"
14203,15 with blunted needle? (4),PINE,"Definition: 15
The needle is a SPINE which is blunted by having its “point” or first letter removed"
14204,Nick climbs around it after I set up (9),INITIATED,"Definition: set up
I + I in reverse of DETAIN (arrest, nick)"
14205,Hard copy up 15 (5),BIRCH,"Definition: 15
H + reverse of CRIB (copy)"
14206,Country shortly after revolution importing small 15 (5),ASPEN,"Definition: 15
S in reverse of NEPA[L]"
14207,Official 15 (8),MANDARIN,"Definition: Official
Double definition"
14208,15 god embraced by US actress (8),HAWTHORN,"Definition: 15
THOR in (Goldie) HAWN"
14209,15 is looking good (6),SPRUCE,"Definition: 15
Double definition"
14210,Very little trust after borders abandoned in Iraq (6),RARELY,"Definition: Very little
[I]RA[Q] + RELY"
14211,Part of 15 in port (4),CORK,"Definition: Part of 15
Double definition"
14212,12 down 15 south of lake (4),LASH,"Definition: 12 down
L + ASH – lash/birch in the corporal punishment sense"
14213,"Swept ashes — when left inside, there’s trouble (6)",HASSLE,"Definition: trouble
L in ASHES*"
14214,Volunteered a bit of ‘Offside! Ref! Foul!’ but it’s rebuffed (7),OFFERED,"Definition: Volunteered
Hidden in reverse of offsiDE REF FOul"
14215,"Disheartened, get in a stew about being the most nasal (9)",TWANGIEST,"Definition: the most nasal
Anagram of G[e]T IN A STEW"
14216,Flip down and start? Just the opposite! (5),UPEND,"Definition: Flip
UP and END are opposites of “down” and “start”"
14217,Commandeer the papers (5),PRESS,"Definition: Commandeer
Double definition – for the first, think of “press into service” or the press gang"
14218,Swear sheep and lamb play together (9),BLASPHEME,"Definition: Swear
(SHEEP LAMB)*"
14219,"In North Dakota, she had a gun wrapped in cotton wool (7)",NANNIED,"Definition: wrapped in cotton wool
ANNIE (Annie Oakley, famous American sharpshooter, and title character of the musical *Annie Get Your Gun*) in ND"
14220,"Start off having great influence, but score less than a hundred (6)",EIGHTY,"Definition: score less than a hundred
WEIGHTY with its “start off”, and 80 = 100 – 20"
14221,Assume being tickled tickles (6),AMUSES,"Definition: tickles
ASSUME*"
14222,Dupes being used and led astray (7),DELUDES,"Definition: Dupes
(USED LED)*"
14223,Spice is something extracted for an Indian (9),FENUGREEK,"Definition: Spice
This seems to be just a long definition, or possibly two closely-related definitions"
14224,What a Hoover does when it works (and doesn’t) (5),SUCKS,"Definition: What a Hoover does when it works (and doesn’t)
Double definition: a correctly-working Hoover (vacuum cleaner) sucks dust, and if it doesn’t work it also sucks, in the sense of being “inferior or objectionable”. This reminds me of the famous slogan “Nothing sucks like an Electrolux”"
14225,Best Pride party? (5),OUTDO,"Definition: Best
A Pride party might be a DO for those who are OUT (as gay)"
14226,Put an end to staying in hotel — I’m in a tent (9),ELIMINATE,"Definition: Put an end to
Hidden in hotEL I’M IN A TEnt"
14227,Needing support (like one of the morning glory family?) (7),DODDERY,"Definition: Needing support
The Dodder is a plant in the Morning Glory family (Convolvulaceae): something like it would be DODDER-Y"
14228,Followed calling with virtue (6),CHASED,"Definition: Followed
Homophone of “chaste”"
14229,"Stumbled over greeting and put up with touching (3,4)",HIT UPON,"Definition: Stumbled over
HI (greeting) + reverse of PUT + ON (touching)"
14230,Fish roll? (5),SKATE,"Definition: Fish
Double definition"
14231,Take note: I cut bit of wood square — it’s all about practical details (9),LOGISTICS,"Definition: practical details
~~I’m slightly confused by this one: I think the elements are LOG (piece of wood), I, S[quare], C (note) and ITS, but I can’t quite see how the wordplay assembles them~~ *Thanks to Wiggers @1 for a much better explanation: LOG (take note) + I + STIC(k) + S(quare). *"
14232,Biscuit makes Spooner’s skin hurt (7),OATCAKE,"Definition: Biscuit
Spoonerism of “coat ache”"
14233,"Fine bottom, but not much of a looker (5)",FRUMP,"Definition: not much of a looker
F + RUMP"
14234,"Making a small adjustment, contemplated being returned to office (2-7)",RE‑ELECTED,"Definition: returned to office
REFLECTED (contemplated), with the “small adjustment” of changing the F to E"
