,Clue,Answer,Explanation
12674,"Empty room getting statuary displaying monarch (4,6)",MARY STUART,"Definition: monarch
An anagram (‘displaying’) of RM (’empty **R**oo**M**‘) plus ‘statuary’, for Mary of William and Mary, or her great great grandmother, Mary Queen of Scots."
12675,Orders essentially insane physio (4),SAYS,"Definition: Orders
Middle letters (‘essentially’) of ‘in**SA**ne ph**YS**io’."
12676,"Having gone backward, Spanish car’s finally gone forward – fixed! (4-6)",DEEP-SEATED,"Definition: fixed
A charade of DEEP, a reversal (‘backward’) of PEED (‘gone’) plus SEAT (‘Spanish car’, *Sociedad Española de Automóviles de Turismo*, manufacturer and models) plus ED (‘finally gon**E** forwar**D**‘). A somewhat unhelpful definition with an elaborate wordplay."
12677,"Two arts degrees, that’s sweet (4)",BABA,"Definition: sweet
BA (‘art degree’) twice, for the dessert often soaked in rum."
12678,"Romania, a little country (4)",OMAN,"Definition: country
A hidden answer (‘a little’) in ‘r**OMAN**ia’."
12679,"Initiate violence, toilet bag not prepared (2,4,6)",GO INTO BATTLE,"Definition: Initiate violence
An anagram (‘prepared’) of ‘toilet bag not’."
12680,"Requires bilge, so babbles (7)",OBLIGES,"Definition: Requires
An anagram (‘babbles’) of ‘bilge so’."
12681,Important rising star oddly missing football (7),PIVOTAL,"Definition: Important
A charade of PIV, a reversal (‘rising’ in a down light) of VIP (‘star’); plus ‘f**O**o**T**b**A**l**L**‘ minus its odd-numbered letters (‘oddly missing’)."
12682,"Natter about vacuous froth, wee time wasted! (4,3,3)",CHEW THE FAT,"Definition: Natter
An envelope (‘about’) of EWTHEF, an anagram (‘wasted’) of FH (‘vacuous **F**rot**H**‘) plus ‘wee’ plus T (‘time’) in CHAT (‘natter’), with an &lit definition."
12683,"Desirous boy first getting small rest and biscuit (6,4)",BRANDY SNAP,"Definition: biscuit
A charade of B (‘boy’) plus RANDY (‘desirous’) with ‘first’ indicating the order of the particles, plus S (‘small’) plus NAP (‘rest’). Brandy snaps are often cream-filled, putting them on the cusp between a biscuit and a cake."
12684,’51: Attlee four times suffering rumours (6-6),TITTLE-TATTLE,"Definition: rumours
An anagram (‘suffering’) of LI (’51’ Roman numeral) plus ‘At*t*lee’ plus TTTT (‘four times’)."
12685,"Dogs Spooner’s given M Eastern culinary staples (5,5)",GREAT DANES,"Definition: Dogs
A Spoonerism of DATE, GRAINS (*separately* ‘M Eastern culinary staples’)."
12686,"In remix, bury a vocal that’s list of words … (10)",VOCABULARY,"Definition: list of words
An anagram (‘in remix’) of ‘bury a vocal’."
12687,… crank up Greek character I’ve seen with intro of drums (7),DEVIATE,"Definition: crank
A reversal (‘up’ in a down light) of ETA (‘Greek character’) plus ‘I’ve’ plus D (‘intro of **D**rums’), with the definition in the sense of a person who departs from the norm."
12688,"Wobbly, pudgy, round – Everyman’s diet’s beginning – let’s go (5-2)",GIDDY-UP,"Definition: let’s go
An envelope (’round’) of I (‘Everyman’) plus D (‘**D**iet’s beginning’) in GDYUP, an anagram (‘wobbly’) of ‘pudgy’."
12689,‘How to catch fish?‘ ‘Attack with dogs‘ (4),BAIT,"Definition: How to catch fish
Double definition, the second as in bear-baiting."
12690,"Horse, bolt (4)",STUD,"Definition: Horse
Double definition."
12691,"Creativity of that bloke is shown in pastry (3,4)",THE ARTS,"Definition: Creativity
An envelope (‘is shown in’) of HE (‘that bloke’) in TARTS (‘pastry’ as a collective term, to justify the plural)."
12692,"Dove in America perched eyes down, primarily to take a breather … (7)",PLUNGED,"Definition: Dove in America
An envelope (‘to take’) of LUNG (‘a breather’) in PED (‘**P**erched **E**yes **D**own, primarily’), for the principally North American past tense of dive."
12693,"… parts of which being low, best left incomplete (5)",LOBES,"Definition: parts
‘**LO**w **BES**t’ ‘left incomplete’. The ‘parts’ would refer particularly to the lung from the previous clue."
12694,Love to follow dictator hiding in Scottish island? It’s handy! (9),MULTITOOL,"Definition: It’s 
A envelope (‘hiding in’) of TITO (Josip Broz, Yugoslav ‘dictator’) plus O (‘love’) in MULL (‘Scottish island’)."
12695,Does cannon shot flash? (10),NANOSECOND,"Definition: flash
An anagram (‘shot’) of ‘does cannon’."
12696,"Front view partially screened (2,2)",ON TV,"Definition: screened
A hidden answer (‘partially’) in ‘fr**ONT V**iew’."
12697,"Groomer getting fix by the Cutty Sark? (4,7)",NAIL CLIPPER,"Definition: Groomer
A charade of NAIL (”fix’) plus CLIPPER (, ‘Cutty Sark’, with the question mark for the indication by example)."
12698,Treat all these as a capital (11),TALLAHASSEE,"Definition: capit
An anagram (‘treat’) of ‘all these as a’, for the capital city of Florida."
12699,"Bad typos scattered around the back of newspaper, some of which are here (4,5)",BODY PARTS,"Definition: some of which are here
An envelope (‘around’) of R (‘back of newspape**R**‘) in BODYPATS, an anagram (‘scattered’) of ‘bad typos’."
12700,Parties veto motion by broadcaster and writer (10),DOSTOEVSKY,"Definition: writer
A charade of DOS (‘parties’) plus TOEV, an anagram (‘motion’) of ‘veto’ plus SKY (‘broadcaster’)."
12701,Naughty niece after honour at last redeemed for good behaviour (9),OBEDIENCE,"Definition: good behaviour
A charade of OBE (Order of the British Empire, ‘honour’) plus D (‘at last redeeme**D**‘) plus IENCE, an anagram (‘naughty’) of ‘niece’."
12702,Naming and shaming starts and row gets worse (7),NASTIER,"Definition: worse
A charade of NAS (‘**N**aming **A**nd **S**haming starts’) plus TIER (‘row’)."
12703,"Just get rid of dad but don’t let on! (4,3)",KEEP MUM,"Definition: Just get rid of dad
Double definition, kind of."
12704,Ability to get an old coin (6),TALENT,"Definition: Ability
Double definition."
12705,Be back before Crosby’s decline (6),EBBING,"Definition: decline
A charade of EB, a reversal (‘back’) of ‘be’; plus BING (‘Crosby’)."
12706,"What Jesus did for breakfast? (4,6)",ROSE SUNDAY,"Definition: What Jesus did
Double Christian definition, the first a reference to Easter Sunday, and the second (with a lift and separate) to the fourth Sunday in Lent (or the third in Advent), when the period of fast is relaxed."
12707,Spice up writer (5),SUMAC,"Definition: Spice
A reversal (‘up’ in a down light) of CAMUS (Albert, ‘writer’), Apart from identifying the ‘up’ as referring to the ‘writer’, not the ‘spice’, the latter is not the first thing that comes to my mind for the shrub, but apparently the dried fruits of some species of sumac are ground for a spice used mainly in Middle Eastern cookery."
12708,"After sporting event, kisses for high jumpers (4,5)",POLO NECKS,"Definition: high jumpers
A charade of POLO (‘sporting event’) plus NECKS (‘kisses’)."
12709,One’s continually upset to some extent (4),UNIT,"Definition: One’
A hidden answer (‘to some extent’) reversed (‘upset’ in a down light’) in ‘con**TINU**ally’."
12710,Adults can be wrong on purpose? Nothing odd in that (5-3),GROWN-UPS,"Definition: Adults
A charade of GROWN, an anagram (‘can be’) of ‘wrong’; plus UPS, the even numbered letters (‘nothing odd in that’) of ‘p**U**r**P**o**S**e’"
12711,Labour’s end pitch (8),DELIVERY,"Definition: Labour’s end
Double definition, the second being a reference to baseball, for example."
12712,"Pleasant folk found in Provence? (4,6)",NICE PEOPLE,"Pleasant folk found in Provence? (4,6)
A play on NICE as ‘pleasant’ or the city on the French Riviera."
12713,"Where spiders might be up against it? (2,1,6)",IN A CORNER,"Definition: Where spiders might be
Double definition. I do not think that CORN counts as a body part."
12714,Difficult objections raised and delivered (8),STUBBORN,"Definition: Difficult
A charade of STUB, a reversal (‘raised’ in a down light) of BUTS (‘objections’) plus BORN (‘delivered’)."
12715,Slow movers ultimately suffer in misusing dope and LSD (8),PLODDERS,"Definition: Slow movers
An envelope (‘in’) of R (‘ultimately suffe**R**‘) in PLODDES, an anagram (‘misusing’) of ‘dope’ plus ‘LSD’."
12716,Like hotel stuff in place of seclusion (6),ASHRAM,"Definition: p
A charade of AS (‘like’) plus H (‘hotel’) plus RAM (‘stuff’)."
12717,Make adjustments to the bottom of chainsaw when cutting wood (5),TWEAK,"Definition: Make adjustments to
An envelope (‘when cutting’) of W (‘bottom of chainsa**W**‘) in TEAK (‘wood’)."
12718,Colette’s soldiers (4),GIGI,"Colette’s soldiers (4)
GI (‘soldier’) twice, for Colette’s novella."
12719,"Within cult, I’m a target for threats (8)",ULTIMATA,"Definition: threats
A hidden answer (‘within’) in ‘c**ULT I’M A TA**rget’."
12720,Open spaces in Asian city holding nothing eastern (6),AGORAE,"Definition: Open spaces
A charade of AGORA, an envelope (‘holding’) of O (‘nothing’) in AGRA (‘Asian city’); plus E (‘eastern’)."
12721,Story about Rome’s beginning as capital of Italy some time ago (4),LIRE,"Definition: capital of Italy some time ago
An envelope (‘about’) of R (‘**R**ome’s beginning’) inn LIE (‘story’), for a plural of lira, the Italian currency prior to adoption of the euro."
12722,Small ignoramus I brought before head for indecency (10),SMUTTINESS,"Definition: indecency
A charade of S (‘small’) plus MUTT (‘ignoramus’) plus ‘I’ plus NESS (‘head’)."
12723,"Excited expression of character in Hamlet, not king or queen (6)",YOICKS,"Definition: Excited expression
A subtraction: YO[r]ICK’S (‘of character in Hamlet’ – of course, only his skull appears in the play; note the ‘of’ for the possessive ‘S) minus the R (‘not king or queen’ – *Rex* or *Regina).*"
12724,"Son thus goes into country, returning for flowers (8)",NARCISSI,"Definition: flowers
A reversal (‘returning’) of ISSICRAN, an envelope (‘goes into’) of S (‘son’) plus SIC (‘thus’) in IRAN (‘country’)."
12725,"Private places in clubs, protected by present distributor (6)",SANCTA,"Definition: Private pla
An envelope (‘protected by’) of C (‘clubs’) in SANTA (‘present distributor’)."
12726,Priests holding mass for religious feast (6),LAMMAS,"Definition: religious feast
An envelope (‘holding’) of M (‘mass’) in LAMAS (‘priests’)."
12727,"They work tirelessly, packing cut fruit in Gold Coast’s centre (8)",AUTOMATA,"Definition: They work tirelessly
An envelope (‘packing’) of TOMAT[o] (‘fruit’) minus the last letter (‘cut’) in AU (chemical symbol, ‘gold’) plus A (‘co**A**st’s centre’)."
12728,Preserve vessel for oil (6),CANVAS,"Definition: o
A charade of CAN (‘preserve’) plus VAS (‘vessel’); the definition is a painting."
12729,"We want these figures about English team, right? (10)",DESIDERATA,"Definition: We want these
An envelope (‘about’) of E (‘English’) plus SIDE (‘team’) plus R (‘right’) in DATA (‘figures’)."
12730,One part of it produces things like doughnuts (4),TORI,"Definition: things like doughnuts
T OR I (‘one part of IT’)."
12731,"Unfinished clue I’m altering, about utopian’s head in clouds (6)",CUMULI,"Definition: clouds
An envelope (‘about’) of U (‘**U**topian’s head’) in CMULI (or …), an anagram (‘altering’) of ‘clu[e]’ minus its last letter (‘unfinished’) plus ‘I’m’."
12732,It produces reaction — litmus changes before its conclusion (8),STIMULUS,"Definition: It produces reaction
A charade of STIMUL, an anagram (‘changes’) of ‘litmus’; plus US (‘its conclusion’ – i.e. of litm**US**)."
12733,"Badly in love, is in this state (8)",ILLINOIS,"Definition: this state
A charade of ILL (‘badly’) plus ‘in’ plus O (‘love’) plus ‘is’."
12734,Cast objects to cut (4),DICE,"Definition: Cast objects
Double definition."
12735,First couple in Arizona initially leaving another part of US for a third (6),KANSAS,"Definition: a third
A subtraction: [ar]KANSAS (‘another part of US’) minus AR (‘first couple in **AR**izona’); ‘initially’ simply says that the removed letters are at the start; and, of course, the ‘third’ is yet another part of the US."
12736,Tiny creatures European found in ancient part of central Asia (8),BACTERIA,"Definition: Tiny 
An envelope (‘found in’) oof E (‘European’) in BACTRIA (‘ancient part of central Asia’ – in the region of Afghanistan; I only knew of it for the camel)."
12737,Nice column represented chaps running local government in America (10),COUNCILMEN,"Definition: chaps running local government in America
An anagram (‘re-presented’) of ‘nice column’."
12738,In neighbourhood of Italian town I tossed off fruit drink (6),CASSIS,"Definition: fruit drink
A charade of C (*circa*,’in the neighbourhood of’) plus ASSIS[i] (‘Italian town’) minus the final I (‘I tossed off’)."
