,Clue,Answer,Explanation
11629,Informally intend to secure a monitor (6),GOANNA,"Definition: monitor 
definition: a monitor lizard
 
GONNA=""intend to"" informally, around A"
11630,Lyric outside lifted little room (6),LEEWAY,"Definition: room
LAY=""Lyric"" as in a poem, around WEE=""little"" reversed/""lifted"" upward"
11631,Despicable person picking up last bit of pancake (5),CREEP,"Definition: Despicable person
CRÊPE=""pancake"", with the last letter E moved up"
11632,Actual existence in county (vote denied) (4),ESSE,"Definition: Actual existence
ESSE-X=""county"" minus X used to mark a vote"
11633,"Alas, sad Sid, missing Violet, is full of lust (9)",SALACIOUS,"Definition: full of lust
anagram/""sad"" of (Alas)*, plus vi-CIOUS minus 'vi' short for ""Violet""
 
Sid Vicious was the bassist in the Sex Pistols"
11634,"Grunge performed by elderly lead with a wheeze (4,4)",GOOD IDEA,"Definition: wheeze
GOO=""Grunge"" + DID=""performed"" + E-lderly + A"
11635,Supportive of political paper? Keep going (8),PROTRACT,"Definition: Keep going
PRO=""Supportive of"" + TRACT=""political paper"""
11636,Edit makes cardinal turn? (6),REDACT,"Definition: Edit
RED=""cardinal"" (the scarlet of a cardinal's cassock) + ACT=""turn"" e.g. a 'comedy turn'"
11637,Argentina’s signature housing grant (6),ASSIGN,"Definition: g
hidden in Argentin-A'S SIGN-ature"
11638,Visual aid gets royal person (not king) backing doctrine (5-3),PINCE-NEZ,"Definition: Visual aid
P-r-INCE=""royal person"" minus 'r' (rex, ""king""), plus ZEN=""doctrine"" reversed/""backing"""
11639,"Brave cooks wrapping date exotically, perhaps (6)",ADVERB,"Definition: exotically, perhaps
anagram/""cooks"" of (Brave)*, around D (date)"
11640,Too often mistaken for an unimportant event (8),FOOTNOTE,"Definition: unimportant event
anagram/""mistaken"" of (Too often)*"
11641,Look associated with cunning jumbo? (8),AIRCRAFT,"Definition: jumbo?
AIR=""Look"" + CRAFT=""cunning"""
11642,Substantial magazine piece: ‘Put on weight’ (6),SPREAD,"Definition: Substantial magazine piece
double definition: a multi-page article, or to become fatter"
11643,Dish busy playing with ball (8),SYLLABUB,"Definition: Dish
anagram/""playing"" of (busy ball)*"
11644,Regret shoehorning outdated record into lease (6),REPENT,"Definition: Regret
EP (extended play, ""outdated record"") inside RENT=""lease"""
11645,"Powered vehicle of stone bound to lose its rear (3,3)",JET SKI,"Definition: Powered vehicle
JET=""stone"" + SKI-p=""bound"" without its rear letter"
11646,Poet has no right to internalise American apprehension (8),SUSPENSE,"Definition: apprehension
Edmund SPENSE-r=""Poet"" without 'r' for ""right"", around US=""American"""
11647,Sediment found by the Mexican common weed (9),GROUNDSEL,"Definition: common weed
GROUNDS=""Sediment"" of e.g. coffee + EL=""the [in] Mexican [Spanish]"""
11648,They’re bound to work out ref’s needing specs ultimately (5),SERFS,"Definition: They’re bound to work
anagram/""out"" of (ref's)*, plus spec-S"
11649,"Tactile, round sort of window (7)",LATTICE,"Definition: sort of window
anagram/""round"" of (Tactile)*"
11650,"Neckwear item, possibly one piercing a nearby feature (5)",CHAIN,"Definition: Neckwear item
A=""one"" inside CHIN=""nearby [to one's neck] feature"""
11651,"Above performing with bra on show? Not quite (2,3,2)",ON TOP OF,"Definition: Above
ON=""performing"", with TOP OF-f=""with bra on show? Not quite"""
11652,"Hard nut, so sure to get a beating (9)",STRENUOUS,"Definition: Hard
anagram/""to get a beating"" of (nut so sure)*"
11653,Fish from dugout gone off (7),GUDGEON,"Definition: Fish
anagram/""out"" of (dug)* + anagram/""off"" of (gone)*"
11654,Pit workers abandoned short race? (9),ORCHESTRA,"Definition: Pit workers
definition refers to an orchestra pit
 
anagram/""abandoned"" of (short race)*"
11655,"Milk producers switched two entries in record — the woman’s deceived at first (5,4)",DAIRY HERD,"Definition: Milk producers
DIARY=""record"", switching positions of two of the letters/""entries"", HER=""the woman's"", plus D-eceived"
11656,"Bird book, hardly concise (9)",BRAMBLING,"Definition: Bird
B (book) + RAMBLING=""hardly concise"""
11657,State protects forged steel instrument (7),CELESTA,"Definition: instrument
CA (California, US ""State"") around anagram/""forged"" of (steel)*"
11658,Label attached to a southern county: ‘It’s saucy!’ (7),TABASCO,"Definition: ‘It’s saucy!’
TAB=""Label"" + A + S (Southern) + CO (county)"
11659,"To keep down right, ruler has to oust Marxist leader (7)",REPRESS,"Definition: To keep dow
R (right) + E-m-PRESS=""ruler"" minus M-arxist"
11660,Spades used in check for tree product (5),RESIN,"Definition: tree product
S (Spades, playing card suit), inside REIN=""check"""
11661,Nosy Catalan’s casually abandoning pet (5),NASAL,"Definition: Nosy
anagram/""casually"" of (Cat-alan's)*, minus the letters of 'cat'=""pet"""
11662,"Religious text worthily translated (4,4)",HOLYWRIT,"Definition: Religious text
anagram/""translated"" of (worthily)*"
11663,Lusty husband later becoming gross (6),EARTHY,"Definition: gross
HEARTY=""Lusty"", with the H for ""husband"" moved ""later"""
11664,Bends over in bars (6),STOOPS,"Definition: Bends
O (over, cricket) inside STOPS=prevents=""bars"""
11665,Source of electricity not new in providing illumination (8),LIGHTING,"Definition: illumination
LIGHT-n-ING=""Source of electricity"" minus 'n' for ""new"""
11666,"Kiss a little, turning head away (4)",PECK,"Definition: Kiss
s-PECK=""a little"", minus the head letter"
11667,"I note holy man is longing to be laughing (2,8)",IN STITCHES,"Definition: laughing
I + N (note) + ST (saint, holy man) + ITCHES=""is longing"""
11668,Reckon US author is to marry (7),BETROTH,"Definition: marry
BET=""Reckon"" + Philip ROTH=""US author"""
11669,Drug I take during a trip (7),ASPIRIN,"Definition: Drug
I + R, both inside A SPIN=""a trip""
 
R is short for Latin 'recipe'=""take"", e.g. on a doctor's prescription"
11670,"Many a retiree, say, gets a bittern hatchling? (4,6)",BABY BOOMER,"Definition: Many a retiree
bitterns are birds known for making a booming sound"
11671,Zero energy? Source of hydroelectricity (4),NILE,"Definition: Source of hydroelectricity
NIL=""Zero"" + E (energy)"
11672,Gold metal reflected information identifying gas (8),NITROGEN,"Definition: gas
OR=""Gold"" + TIN=""metal"", both reversed/""reflected""; plus GEN=""information"""
11673,Electronic pioneer keeping in farmyard sounds (6),MOOING,"Definition: farmyard sounds
MOOG around IN
 
Robert Moog was a pioneer of electronic music and created the Moog synthesizer"
11674,"Visiting many places in Canadian province for us (2,4)",ON TOUR,"Definition: Visiting many places
ONT (Ontario, Canadian province) + OUR=""for us"""
11675,"Fiddled, printing stuff in ‘dead tree’ version (8)",TINKERED,"Definition: Fiddled
INK=""printing stuff"", inside anagram/""version"" of (d tree)*, with 'd' for ""dead"""
11676,"Victims of wars less involved with negotiator about end to confrontation (4,11)",LOST GENERATIONS,"Definition: Victims of wars
anagram/""involved"" of (less negotiator)*, around confrontatio-N"
11677,"Having determination to show authorship rests between pirate and criminal (2,4,2,2,5)",BY HOOK OR BY CROOK,"Definition: Having determination
[written] BY HOOK OR BY CROOK=""authorship rests between pirate and criminal"""
11678,Experts over piece of meat bringing in one to make ham (10),PROSCIUTTO,"Definition: ham
PROS=""Experts"", plus CUT=""piece of meat"" around I=""one"", plus TO"
11679,"In confusion as to how some tax avoidance schemes operate? (2,1,4)",AT A LOSS,"Definition: In confusion
operating at a loss (i.e. having no profits to declare) could help reduce tax obligations"
11680,Austrian composer about to enter another European country after upset (4),BERG,"Definition: Austrian composer
Alban Berg is the Austrian composer
 
RE=""about"", reversed/""after upset"", and inside BG (Bulgaria, another European country)"
11681,"No pottery income redirected, without which there may be some ‘accidents’! (10,5)",PROTECTION MONEY,"Definition: without which there may be some ‘accidents’!
anagram/""redirected"" of (No pottery income)*"
11682,"Offshore figure, one blocking direct defamation (7,8)",CHANNEL ISLANDER,"Definition: Offshore figure
I=""one"", inside CHANNEL as a verb=""direct"" + SLANDER=""defamation"""
11683,Meaning to play guitar for a time — or a flute? (10),INSTRUMENT,"Definition: flute?
IN-t-ENT=""Meaning"", swapping in STRUM=""play guitar"" for the first 't'=""time"""
11684,Put out and mostly worried about bloke (7),EMANATE,"Definition: Put out
EATE-[n]=""mostly worried"", around MAN=""bloke"""
11685,Board game roundly omitting content that’s graphic (4),GORY,"Definition: graphic
GO=""Board game"" + R-oundl-Y without its contents/inner letters"
11686,Like an expensive car? That’s a relief (5),MERCY,"Definition: relief
an expensive car might be 'Merc-y', like a Mercedes Benz"
11687,They chase members of burial party? (9),ENGRAVERS,"Definition: T
definition: ""chase"" means to engrave on metal
 
members of a burial party could be EN-GRAVERS, with en- as a prefix meaning 'cause to be' [in a grave]"
11688,Stupidly ignore old punter (9),GONDOLIER,"Definition: punter
anagram/""Stupidly"" of (ignore old)*"
11689,"In opportunity to speak, very very shrewd (5)",SAVVY,"Definition: shrewd
V+V (very very), inside SAY=""opportunity to speak"" as in 'have your say'"
11690,Academic whistle-blower rejected present (7),PROFFER,"Definition: present
definition: 'present' as a verb
 
PROF=""Academic"" + REF=referee in sports=""whistle-blower"" reversed/""rejected"""
11691,"Judges’ decisions roughly backing principality (4,3)",CASE LAW,"Definition: Judges’ decisions
CA (circa, ""roughly"") + WALES=""principality"" reversed/""backing"""
11692,Church founder has time to visit aristocrat (5),PETER,"Definition: Church founder
Saint Peter the Apostle, first Pope of the Catholic Church
 
T (time) inside PEER=""aristocrat"""
11693,Not this kind of cap for gangsters? (3),MOB,"Definition: gangsters
a MOB is a woman's cap/bonnet, not usually associated with gangsters"
11694,Not initially alone in fireplace (5),INGLE,"Definition: fireplace
s-INGLE=""alone"" without its initial letter"
11695,"Ruling knocked up, missing a page (7)",REGNANT,"Definition: Ruling
p-REGNANT=""knocked up"" minus p (page)"
11696,"Chinese with painful condition is to spend time relaxing (4,3)",HANG OUT,"Definition: spend time relaxing
HAN=""Chinese"" ethnic group + GOUT=""painful condition"""
11697,Wait and finally get washbasin (5),BIDET,"Definition: washbasin
BIDE=""Wait"" + ge-T"
11698,"Squad of athletes are tamely beaten (5,4)",RELAY TEAM,"Definition: Squad of athletes
anagram/""beaten"" of (are tamely)*"
11699,"Ordering a fancy flower for the border (3,6)",RIO GRANDE,"Definition: flower for the border
definition: a flower/river on the Mexico-USA border
 
anagram/""fancy"" of (Ordering a)*"
11700,Deal with an unexpected pleasure (5),TREAT,"Definition: Deal
double definition: first definition as in to negotiate"
11701,Small cat is an airy killer (4),SMOG,"Definition: airy killer
S (Small) + MOG=""cat"""
11702,"Squeeze dry, sound as a bell, we hear (5,3)",WRING OUT,"Definition: Squeeze dry
homophone/""we hear"" of: 'ring out'=""sound as a bell"""
11703,Literal result of picking the wrong key (4),TYPO,"Definition: Literal result of picking the wrong key
cryptic def or maybe double def: ""Literal"" as a noun meaning the misprint of a letter (in a word)"
11704,"Grimaced, working to a tiny fraction of an ounce (8)",DECIGRAM,"Definition: a tiny fraction of an ounce
anagram/""working"" of (Grimaced)*"
11705,"Under stove, no end of abundant mushroom (6)",AGARIC,"Definition: mushroom
AGA=""stove"", with RIC-h=""abundant"" underneath"
11706,"Musical improvisation for a WI meeting? (3,7)",JAM SESSION,"Definition: Musical improvisation
the Women's Institute is associated with jam-making"
11707,Our team looks down on wicked little pest (6),WEEVIL,"Definition: little pest
WE=""Our team"" + EVIL=""wicked"""
11708,Online agent gets notice? (4),ESPY,"Definition: notice
definition: ""notice"" as a verb
 
E- as a prefix meaning 'electronic'/""Online"" + SPY=""agent"""
11709,Pressure on one copying exam questions (5),PAPER,"Definition: exam questions
P (Pressure) + APER=""one copying"", as in 'to ape'='to copy'"
11710,"Perhaps Vietnamese food at the back (3,7)",FAR EASTERN,"Definition: Perhaps Vietnamese
FARE=""food"" + ASTERN=""at the back"""
11711,"With effect of sun, it grows (5)",WHEAT,"Definition: it grows
W (with) + HEAT=""effect of sun"""
11712,"One has an eye for beauty, they say (8)",BEHOLDER,"Definition: One has an eye for beauty, they say
cryptic definition referring to the phrase 'beauty is in the eye of the beholder'"
11713,Looked angry as flag finally taken down (8),GLOWERED,"Definition: Looked angry
fla-G + LOWERED=""taken down"""
11714,Israel’s judge sounds a dizzy one (6),GIDEON,"Definition: Israel’s judge
definition: a judge in the Old Testament
 
homophone of 'giddy one' (or giddy 'un)=""dizzy one"""
11715,Dictator‘s extremely tawdry wild speech (6),TYRANT,"Definition: Dictator
extreme letters of T-awdr-Y + RANT=""wild speech"""
11716,Small stream not enough for poet (4),BURN,"Definition: Small stream
not enough letters to be Robert BURN-s, the poet"
11717,Fabulous creature still on island (4),YETI,"Definition: Fabulous creature
YET=""still"" + I (island)"
11718,Little child has item to play with (4),MITE,"Definition: Little child
anagram/""to play with"" of (item)*"
11719,"Heartlessly allow bird to suffer — animal! (4,4)",WILD BOAR,"Definition: animal
anagram/”to suffer” of (al ow bird)*, without the middle letter/heart of allow"
11720,Divine-like poem one’s written during last month (6),DEIFIC,"Definition: Divine-like
IF=”poem” + I=”one”, both inside DEC (December, “last month”) 
If is the title of a poem by Rudyard Kipling"
11721,"Being shelled, one commando unfortunately gets into difficulty (9)",ARMADILLO,"Definition: Being shelled
definition: a being (a creature) that is shelled 
A=”one” + RM (Royal Marine, “commando”), plus ILL=”unfortunately” inside ADO=”difficulty”
 
ILL can be an adverb e.g. ‘the rain was ill timed’ / ‘it was unfortunately timed’"
