,Clue,Answer,Explanation
17552,One of St Paul’s letters describes clever dramatic effect (7),TABLEAU,"Definition: dramatic effect

**TAU** (""one of St Paul's letters"") *describes* **ABLE** (""clever"")
 
*St Paul wrote in Greek, and tau is a letter in the Greek alphabet.*"
17553,Perhaps bend Hamlet’s ear every now and then (5),ALTER,"Definition: Perhaps bend

(h)**A**(m)**L**(e)**T**(s) **E**(a)**R** [*every now and then*]"
17554,"Insensitive promotion in marketing firm leads to some embarrassingly lengthy litigation (4,4)",HARD SELL,"Definition: Insensitive promotion in marketing

**HARD** (""firm"") + [*leads to*] **S**(ome) **E**(mbarrassingly) **L**(engthy) **L**(itigation)"
17555,One such as Betjeman recollected patriots in verse (15),PRESERVATIONIST,"Definition: One such as Betjeman

***(patriots in verse)** [anag:*recollected*]
 
*As well as being a poet, John Betjeman was well known as a preservationist, closely associated with a range of heritage organisations in the UK.*"
17556,Rabbit novel sent up to occupy youngster on vacation (6),YAMMER,"Definition: Rabbit

**<=EMMA** (Jane Austen ""novel"", *sent up*) *to occupy* **Y**(oungste)**R** [*on vacation*]"
17557,Inca by profession’s a needlewoman? (9),TATTOOIST,"Definition: needlewoman?

Homophone [*by profession*] of **INKER**"
17558,Prize pupils bored by mindless repetition? On the contrary (7),ROSETTE,"Definition: Prize

**SET** (""pupils"") *in* **ROTE** (""mindless repetition""), *contrary* to SET *bored by* ROTE
 
*A set is a class of pupils of similar ability.*"
17559,Actor’s base offence in play involves son in real life (3-6),OFF-SCREEN,"Definition: in real life

***(r offence)** [anag:*in play*] *involves* **S** (son), where R is (acto)R [*'s base*]"
17560,"Potential guide for TES production line found in loft? (5,3)",TRAIN SET,"Definition: l

TRAIN (?) + *(tes) [anag:*production*]"
17561,Siege-gun: a war engine used to some extent in the dark (7),UNAWARE,"Definition: i

Hidden [*to some extent*] in ""siege-g**UN A WAR E**ngine"""
17562,"I could be in deep water, having given criminal a fresh start (7)",LOBSTER,"Definition: I could be in deep water

(m>**L**)**OBSTER** (""criminal"" *given a fresh start*)"
17563,Spooner’s drink ready? Correct! (6),RETYPE,"Definition: Correct

Spoonerism of **TEA RIPE** (""drink ready"")"
17564,"Like “fundamental” it’s tetrasyllabic, but not latterly used in translation (5)",BASIC,"Definition: fundamental

***(asbic)** [anag:*in translation*] where ASBIC is tetrASyllaBIC without the letters of ""latterly"""
17565,Leaflet about United Kingdom being more fortunate (7),FLUKIER,"Definition: more fortunate

**FLIER** (""leaflet"") *about* **UK** (United Kingdom)"
17566,Element drunk? That man’s round the bend (7),LITHIUM,"Definition: Element

**LIT** (""drunk"") + **HIM** (""that man"") *round* **U**(-bend)"
17567,Our man of letters? (4),PAUL,"Definition: Our man of letters?

Cryptic double definition referring to St Paul (who wrote NT epistles) and Paul, one of the Guardian's crossword setters"
17568,Can see him struggling to equip with armoured vehicles (9),MECHANISE,"Definition: to equip with armoured vehicles

***(can see him)** [anag:*struggling*]"
17569,"Among other things, I learnt design in Italy and Austria (5,4)",INTER ALIA,"Definition: Among other things

***(I learnt)** [anag:*design*] *in* **I** (Italy) and **A** (Austria)"
17570,Girl saves boy living by the sea (8),MARITIME,"Definition: living by the sea

**MARIE** (""girl"") *saves* **TIM** (""boy"")"
17571,Story about fish close to ocean (4),YARN,"Definition: Story

[*about*] **<=RAY** (""fish"") + [*close to*] (ocea)**N**"
17572,Excitement of Euripides’s last epic novel (5),SPICE,"Definition: Excitement

(Euripide)**S** ['s last] + ***(epic)** [anag:*novel*]"
17573,Rub down with a bit of spit to begin with (4),SAND,"Definition: Rub down

[*bit of*] **S**(pit) + **AND** (""with"")"
17574,"Stop composer penning endings to round off sonata (4,4)",HOLD FAST,"Definition: Stop

(Gustav) **HOLST** (""composer"") *penning* [*endings to*] (roun)**D** (of)**F** (sonat)**A**"
17575,Honest fellow managed onset of kleptomania (5),FRANK,"Definition: Honest

**F** (fellow) + **RAN** (""managed"") + [*onset of*] **K**(leptomania)"
17576,Candidate‘s party has money (9),CONTENDER,"Definition: Candidate

**CON**(servative) (""party"") *has* **TENDER** (""money"", as in legal tender)"
17577,Might they produce tears or tiers? (4),ROWS,"Definition: tiers

Cryptic definition"
17578,Mixture of large men rioting leaving Reading (7),MELANGE,"Definition: Mixture

***(lage men)** [anag:*rioting*] where LAGE is LA(r)GE with R (reading, one of the three Rs) *leaving*"
17579,Trumpeter releases Mountain Man (7),HERBERT,"Definition: Man

**HERB** (Alp)**ERT** (""trumpeter"") *releases* ALP (""mountain"")"
17580,"Male heir holding box back, containing king’s bones (8)",SKELETON,"Definition: bones

**SON** (""male heir"") *holding*** <=TELE** (""box"", back) *containing* **K** (king)"
17581,Delivery of drink around morning (6),BEAMER,"Definition: Delivery

**BEER** (""drink"") *around* **AM** (ante meridiem, so ""morning"")
 
*In cricket, a beamer is a fast ball bowled (i.e. a delivery) which reaches the batsman above the waist without touching the ground.*"
17582,I greased wheels in conflict (8),DISAGREE,"Definition: conflict

***(I greased)** [anag:*wheels*]"
17583,Economy too hot results in Financial Times tips (6),THRIFT,"Definition: Economy

**T**(oo) **H**(ot) **R**(esults)** I**(n) **F**(inancial) **T**(imes) [*tips*]"
17584,Ridge directly obscures Norway (4),DUNE,"Definition: Ridge

**DUE** (""directly"") *obscures* **N** (Norway)"
17585,Put away 1000 1000 1000 1 times 500 takes energy? (9),COMMITTED,"Definition: Put away

**C** (100) + **O** (0) + **M** (1000) + **M** (1000) + **I **(1) + **T**+**T** (times) + **D** (500) *takes* **E** (energy)
 
*Nonsense clue.*"
17586,Number 10 cover up deceived state (5),IDAHO,"Definition: state

**I** (1) +** O** (0) *cover* [*up*] **<=HAD** (deceived)"
17587,Head of school wears fur coat in capital (5),MINSK,"Definition: capital

[*head of*] **S**(chool) *wears* **MINK** (""fur coat"")"
17588,One in fashion pages is very modern (5-3),SPACE AGE,"Definition: very modern

**ACE** (""one"") *in* ***(pages)** [anag:*fashion*]"
17589,"Ringo’s exotic buy? A precious stone (4,4)",STAR RUBY,"Definition: A precious stone

(Ringo) **STARR** + ***(buy)** [anag:*exotic*]"
17590,Horse able to be Shakespearean character (6),DUNCAN,"Definition: Shakespearean character

DUN (""horse"") + CAN (""able to be"")
 
*Duncan is the king of Scotland killed by Macbeth.*"
17591,Cast starting tragedy fail to remember something (6),FORGET,"Definition: fail to remember something

**FORGE** (""cast"") + [*beginning to*] **T**(ragedy)"
17592,Gang abandoning base in Cheshire town (4),CREW,"Definition: Gang

**CREW**(e) (""Cheshire town"") with its *base abandoned*"
17593,Woman with gold married a creep (4),WORM,"Definition: a creep

**W** (woman) *with* **OR** (""gold"" in heraldry) + **M** (married)"
17594,Churches grasping a new opportunity (6),CHANCE,"Definition: opportunity

**Ch.** (church) + **CE** (""Church"" of England) *grasping* **A** + **N** (new)"
17595,"Start to shroud face with cape, revealing conceit (8)",SMUGNESS,"Definition: conceit

[*start to*] **S**(hroud) + **MUG** (""face"") *with* **NESS** (""cape"")"
17596,"Musical group overwhelmed by endless nasty, harsh criticism (7)",VITRIOL,"Definition: harsh criticism

**TRIO** (""musical group"") *overwhelmed by* [*endless*] **VIL**(e) (""nasty"")"
17597,"Editing loses volume, then turns louder (7)",NOISIER,"Definition: louder

[*turns*] **<=REISION**, where REISION is RE(v)ISION {""editing"" *losing* V (volume))"
17598,Standard portion of protein or meat (4),NORM,"Definition: Standard

Hidden in [*portion of*] ""protei**N OR M**eat"""
17599,Italian citizen staggering into a plane (10),NEAPOLITAN,"Definition: Italian citizen

***(into a plane)** [anag:*staggering*]"
17600,"Ruling on information technology, primarily (6)",REGENT,"Definition: Ruling

**RE** (""on"" ) + **GEN** (""information"") + **T**(echnology) [*primarily*]"
17601,"On the whole, boring thing rang out loud (3,4)",ALL TOLD,"Definition: On the whole

Homophone [*out loud*] of **AWL** (""boring thing"") + **TOLLED** (""rang"")"
17602,"Introduce American narcotic with nothing taken out (5,2)",USHER IN,"Definition: Introduce

**US** (""American"") + **HER**(o)**IN** (""narcotic"" *with* O (nothing) *taken out*)"
17603,Proceeds company invested in abandoned mine (6),INCOME,"Definition: Proceeds

**Co.** (company) *invested in* ***(mine**) [anag:*abandoned*]"
17604,"Coward, perhaps, unusually wary in sticky situation (10)",PLAYWRIGHT,"Definition: Coward, perhaps

***(wary)** [anag:*unusually*] *in* **PLIGHT** (""sticky situation"")"
17605,Nick’s positive response in Germany and Israel (4),JAIL,"Definition: Nick

**JA** (""positive response in German"") + **IL** (International Vehicle Registration code for ""Israel"")"
17606,A series of four letters entertains an Asian (7),AFGHANI,"Definition: Asian

**A **+ **FGHI **(""series of four letters"") *entertains* **AN**"
17607,Boy captures French director in channel (7),STATION,"Definition: channel

**SON** (""boy"") *captures* (Jacques) **TATI** (""French director"")
 
*In this instance, ""channel"" is a TV channel (station)*"
17608,Exercises for singer if legs go wobbly (8),SOLFEGGI,"Definition: Exercises for singer

***(if legs go) **[anag:*wobbly*]"
17609,"Box, for example, in extremely soft way (6)",STREET,"Definition: Box, for example

**TREE** (""box, for example"") *in* [*extremely*] **S**(of)**T**"
17610,Keen to take over outlet in place of exile (8),COVENTRY,"Definition: place of exile

**CRY** (""keen"") *to take* **O** (over, in cricket) + **VENT** (""outlet"")
 
If you ignore someone, you are said to send them to Coventry, hence Coventry could be considered a ""place of exile""."
17611,"Curiously agree with lots of trusted friends (5,4)",ALTER EGOS,"Definition: trusted friends

***(agree lots)** [anag:*curiously*]"
17612,Josh is under Charlie’s bed (4),CRIB,"Definition: bed

**RIB** (""josh"") *is under*** C** (Charlie, in the NATO phonetic alphabet)"
17613,Cut back in funds? Nothing replaces European domination (8),MONOPOLY,"Definition: domination

**<=LOP** (""cut"" *back*) *in* **MON**(e>**O**)**Y** (nothing (O) *replaces* E (European) *in* MONEY (""funds""))"
17614,Piece of office equipment popular after many become involved in craft (10),GUILLOTINE,"Definition: Piece of office equipment

**IN** (""popular"") *after* **LOT** (""many"") *become involved in* **GUILE** (""craft"")"
17615,Live departures with a twist in the tail (5),EXIST,"Definition: Live

EXITS (""departures"") with its *tail* (i.e. last two letters) *twisted* becomes **EXI(ST)**"
17616,Upcoming races taking in northern beach (6),STRAND,"Definition: beach

[*upcoming*] **<=DARTS** (""races"")* taking in* **N** (northern)"
17617,Many ships are fast (5),FLEET,"Definition: Many ships

Double definition"
17618,"Knit pants I wear, even tighter at the front (10)",INTERWEAVE,"Definition: Knit

***(I wear even t)** [anag:*pants*] where T is T(ighter) [*at the front*]"
17619,Calling on one to protest in very good surroundings (8),VISITING,"Definition: Calling on

**I** (one) + **SIT IN** (""to protest"") *in* **VG** (very good) *surroundings*"
17620,Ring wife about large rears becoming muscular (4-4),WELL-KNIT,"Definition: muscular

**<=(TINKLE** (""ring"") + **W** (wife) *about* **L** (large)) [*rears*]"
17621,Special crest associated with southern states (6),SPEAKS,"Definition: states

**S** (special) + **PEAK** (""crest"") *associated with* **S** (southern)"
17622,Spirit that’s surrendered on dying? (5),GHOST,"Definition: Spirit

Cryptic definition – dying could be described as ""giving up the ghost"""
17623,"Heavenly messenger turning up in musical, eg “Nativity!” (5)",ANGEL,"Definition: Heavenly messenger

Hidden backwards in [*turning up in*] ""musica**L EG NA**tivity"""
17624,Reportedly overcrowded settlement (4),PACT,"Definition: settlement

Homophone [*reportedly*] of **PACKED** (""overcrowded"")"
17625,"Turf hunk out of Britain with tendency for trouble (4,3)",SOD’S LAW,"Definition: tendency for trouble

**SOD** (""turf"") + **SLA**(b) (""hunk"" *out of* (i.e. without) B (Britain)) + **W** (with)"
17626,Old-fashioned drier whiskey — double! (7),WRINGER,"Definition: Old-fashioned drier

**W** (whiskey, in the NATO phonetic alphabet) + **RINGER** (""double"")"
17627,Doves sport with great rook from the east (9),PEACENIKS,"Definition: Doves

**PE** (physical exercise or ""sport"") *with* **ACE** (""great"") + **<=SKIN** (""rook"" *from the east*)"
17628,Turkish bigwig‘s yearly investing has bombed (5),PASHA,"Definition: Turkish bigwig

**PA** (per annum, so ""yearly"") *investing* ***(has)** [anag:*bombed*]"
17629,"Refuge of PM once, saving face (4)",LAIR,"Definition: Refuge

(Tony) (b)**LAIR** (""PM once"", *saving* (i.e. except for) *face* (i.e. front))"
17630,"Criminal admits that hurt ability to turn a profit (5,5)",MIDAS TOUCH,"Definition: ability to turn a profit

***(admits)** [anag:*criminal*] + **OUCH** (""that hurts"")"
17631,"Intently watching, but missing a series (6)",STRING,"Definition: series

**ST**(ar)**RING **(""intently watching"" *missing* A)"
17632,Ruled about case of snake oil provider (7),LINSEED,"Definition: oil provider

**LINED** (""ruled"") *about* [*case of*] **S**(nak)**E**"
17633,"Guy’s partner, one meeting DiCaprio? The earth moved for him! (7)",GALILEO,"Definition: The earth moved for him!

**GAL** (""guy's partner"") + **I** (one) + **LEO**(nardo) (DiCaprio)
 
*Galileo famously angered the church by postulating that Earth moved around the Sun, rather than the establishment's view that the Sun moved around Earth.*"
17634,Fabric coat from Versace with grim look (6),VELOUR,"Definition: Fabric

[*coat from*] **V**(ersac)**E** *with* **LOUR** (""grim look"")"
17635,"Race around dodgy bars with gin in mum’s cups (7,3)",NURSING BRA,"Definition: mum’s cups

**<=RUN** (""race"" *around*) + ***(bars gin)** [anag:*dodgy*]"
17636,"Good service, tennis ace (4)",GRAF,"Definition: tennis ace

**G** (good) + **RAF** (Royal Air Force, so ""service"")
 
*Refers to Steffi Graf, a German tennis ace, who won multiple Grand Slam tournaments.*"
17637,"Periodical suffering, lumbago’s back! (5)",HELLO,"Definition: Periodical

**HELL** (""suffering"") + (lumbag)**O** [*'s back*]"
17638,"Lorna likes men and women with time to make an expected contribution (2,4,3)",DO ONES BIT,"Definition: to make an expected contribution

(Lorna) **DOONE'S BI** (""likes men and women"") *with* **T** (time)"
