,Clue,Answer,Explanation
9055,Something stirring about poster for driver or pedestrian (4-4),ROAD-USER,"Definition: driver or pedestrian
ROUSER (‘something stirring’) round AD (poster)"
9056,Reprimand tense singer after embracing monarch (7-2),TALKING-TO,"Definition: Reprimand
T (tense) ALTO (singer) round or ‘embracing’ KING (monarch)"
9057,"A lot of discussion, not entirely pleasant, regarding Jewish teaching (8)",RABBINIC,"Definition: regarding Jewish teaching
RABBI~~t~~ (discussion) without the last letter or ‘a lot of’ NIC~~e~~ (pleasant) also without the last letter or ‘not entirely’"
9058,Satisfied rising building will conceal current religious building (6),TEMPLE,"Definition: religious building
MET (satisfied) reversed or ‘rising’ P~~i~~LE (building) without or ‘concealing’ ‘I’ (current)"
9059,Elevated argument over this is lacking value (5),WORTH,"Definition: value
ROW (argument) reversed or ‘elevated’ TH~~is~~ without or ‘lacking’ ‘is’"
9060,Much-loved daughter is getting attention (4),DEAR,"Definition: Much-loved
D (daughter) EAR (attention)"
9061,"Extinct bird located in Palermo, actually (3)",MOA,"Definition: Extinct bird
Hidden of ‘located’ in PalerMO Actually"
9062,"Win at home? No, I don’t believe it! (3,4)",GET AWAY,"Definition:  I don’t believe it!
WIN (get) AWAY (at home? – No)"
9063,Cooked meal all over plate (7),LAMELLA,"Definition: plate
Anagram of MEAL ALL – anagrind is ‘cooked’"
9064,Journey time not quite ready (4),TRIP,"Definition: Journey
T (time) RIP~~e~~ (ready) missing last letter or ‘not quite’"
9065,Popular outlet – setter’s showing creativity (9),INVENTIVE,"Definition: showing creativity
IN (popular) VENT (outlet) I’VE (setter’s – setter has)"
9066,"SE Asian native, one displaying bloomers after stripping off (5)",LORIS,"Definition: SE Asian native
~~f~~LORIS~~t~~ (one displaying bloomers) missing first and last letter or ‘stripping off’"
9067,"Clap team off – one in top of table setting (5,3)",PLACE MAT,"Definition: one in top of table setting
Anagram of CLAP TEAM – anagrind is ‘off’"
9068,"On reflection, crossword has them (4)",ROWS,"Definition: crossword has them
Hidden and reversed or ‘on reflection’ in the clue crosSWORd"
9069,Devices worn on boots in 22A (5),SPURS,"Definition: Devices worn on boots
SPURS (devices worn on boots) and football team from Tottenham – 22ac"
9070,Location of shopping arcade? Likely in the centre (4),DELI,"Definition: Location of shopping
Hidden (‘in the centre’) in arcaDE LIkely"
9071,"Small bird, say, born in small Asian capital (8)",RENMINBI,"Definition: Asian capital
REN (sounds like ‘wren’ – small bird) + B (born) inside MINI (small)"
9072,"Friendship or sex, in a setter’s case (5)",AMITY,"Definition: Friendship
IT (sex) in or ‘cased by’ A MY (setter’s)"
9073,The man running after a small child somewhere in London (9),TOTTENHAM,"Definition: somewhere in London
An anagram of THE MAN – anagrind is ‘running’ after TOT (small child)"
9074,"Awful finisher, reportedly? (4)",DIRE,"Definition: Awful
Sounds like (‘reportedly’) someone dying. The ? refers to the fact that there isn’t a word ‘DIER’"
9075,Spanish guitarist goes touring the Italian way (7),SEGOVIA,"Definition: Spanish guitarist
An anagram of GOES – anagrind is ‘touring’ VIA (Italian for way)"
9076,"Badmouth a team here, with very loose talk? (7)",ASPERSE,"Definition: Badmouth
A + a homophone (‘loose talk’) of SPURS (a team featured at 17ac)"
9077,A Lord‘s match? He’s going (4),PEER,"Definition: A Lord
Double definition and PEER (someone relieving themselves or peeing)"
9078,"Places to leave motor boats weighed down by fish (3,5)",CAR PARKS,"Definition: Places to leave motor
ARKS (boats) underneath or ‘weighed down by’ CARP (fish)"
9079,City End’s toilets (6),LADIES,"Definition: toilets
LA (city) DIES (ends)"
9080,"Killer, one shut up in prison (4)",CAIN,"Definition: Killer
I (one) ‘shut up’ in CAN (prison)"
9081,"Against Spain, an example of Moore’s passing (6)",DEMISE,"Definition: passing
DEMI’S (as in Demi Moore) E (Spain)"
9082,"This, for one, is not even cultured (4)",CLUE,"Definition: This, for one
Odd letters or ‘not even’ letters in CuLtUrEd"
9083,Gassy state? Deep-fried Indian breads contain zero gas (9),VAPOURISH,"Definition: Gassy
VA (Virginia – state) PURIS (deep fried Indian breads) around O (zero) + H (Hydrogen – gas)"
9084,Undone by game against Home Counties (5),LOOSE,"Definition: Undone
LOO (game) SE (Home Counties)"
9085,Ratings for muscles (3),ABS,"Definition: muscles
ABS (able-bodied seamen – ‘ratings’)"
9086,Marble top taken from kitchen (5),ALLEY,"Definition: Marble
~~g~~ALLEY (kitchen) missing first letter or ‘top’"
9087,Day of the week for a rising setter (3),SUN,"Definition: Day of the week
A play on the fact that the SUN rises and sets"
9088,"Got less done, with daughter replacing son (8)",DWINDLED,"Definition: Got less
~~s~~WINDLED (done) with D (daughter) replacing S (son)"
9089,What one might pass in Test before smooth run-out (6),MOTION,"Definition: What one might pass
MOT (test) I~~r~~ON (smooth) missing R or ‘run out’"
9090,"Nearly lost a match, only header worked (6)",ALMOST,"Definition: Nearly
An anagram of LOST A and M (first letter or ‘header’ of match) – anagrind is ‘worked’"
9091,"Conversely, side fall heavily (4)",TEEM,"Definition: fall heavily
A homophone (‘conversely’, as in ‘conversation’) of TEAM (side)"
9092,"Fine chap, if somewhat hysterical (4)",ERIC,"Definition: Fine
Two defintions and hidden in (‘somewhat’) hystERICal"
9093,Career in a rock group (4),RUSH,"Definition: Career
Double defintion"
9094,Got to love The Queen in the sack (8),BOTHERED,"Definition: Got to
O (love) THE R (queen) in BED (‘the sack’)"
9095,Say yes to a cold pint after church (6),ACCEPT,"Definition: Say yes to
A C (cold) PT (pint) after CE (church)"
9096,Do not sit on top of surly dentists (9),ODONTISTS,"Definition: dentists
An anagram of DO NOT SIT – anagrind is ‘surly’ + S (first letter or ‘top of’ surly) – ‘surly’ doing double duty here"
9097,"Party working with energy on your bike (2,3)",DO ONE,"Definition: on your bike
DO (party) ON (working) E (energy)"
9098,Some cannot amend a memo for a pilot (5),NOTAM,"Definition: memo for a pilot
Hidden in (‘some’) canNOT AMend – we had to look this one up as it’s not in Chambers"
9099,"Ignite row, having had fill of flak? (3,4,2)",SET FIRE TO,"Definition: Ignite
SET-TO (row) round or ‘filled by’ FIRE (flak)"
9100,"Get rate, say, to realign barn door? (4,6)",EASY TARGET,"Definition: barn door?
An anagram of GET RATE SAY – anagrind is ‘realign’"
9101,"Shortly cuddle, but not with Penny (4)",SOON,"Definition: Shortly
S~~p~~OON (cuddle) without the ‘p’ (penny)"
9102,Painter shot by half-cut American (4),GOYA,"Definition: Painter
GO (shot) YA~~nk~~ (American) with the second half omitted"
9103,"Two favourites? Speed and heroin, son (10)",RACEHORSES,"Definition: Two favourites?
RACE (speed) HORSE (heroin) S (son)"
9104,"Folk are to put in new order, mind (4,5)",LOOK AFTER,"Definition: mind
An anagram of FOLK ARE TO – anagrind is ‘put in new order’"
9105,"Put off by cleaning product, chap leaves (5)",DETER,"Definition: Put off
DETER~~gent~~ (cleaning product) without ‘gent’ (chap)"
9106,Pound to be put on Bud? Grrrrrrrr! (5),GROWL,"Definition: Grrrrrrrr!
L (pound) ‘put on’ GROW (bud)"
9107,"£100 returns on the cards – fat chance (3,6)",NOT LIKELY,"Definition: fat chance
TON (£100) reversed or ‘returning’ LIKELY (on the cards)"
9108,"Having pinched bottom, go now (6)",TRENDY,"Definition: now
END (bottom) in or ‘pinched’ by TRY (go)"
9109,Warning: outspoken nude is … gran? (8),FOREBEAR,"Definition: gran?
FORE (warning, as apparently used in golf) + a homophone (‘outspoken’) of BARE (nude)"
9110,Have got to open cheese and cake (7),BROWNIE,"Definition: cake
OWN (have got) in or ‘opening’ BRIE (cheese)"
9111,Swimmer red? Second bit of suit’s split! (5),TROUT,"Definition: Swimmer
TROT (red – Trotskyite) ‘split’ by U (second letter or ‘bit’ of ‘suit’)"
9112,"Cracking defaced finest china, I guess (8)",ESTIMATE,"Definition: guess
We think this must be: finEST (without the first three letters or ‘defaced’ – but we would normally expect this to indicate the loss of only the first letter) MATE (china) round or ‘cracking’ I"
9113,Stops going topless and relaxes (5),EASES,"Definition: relaxes
~~c~~EASES (stops) without the first letter or ‘topless’"
9114,Rascal that’s withholding key ace of clubs? (6),CADDIE,"Definition: ace of clubs?
CAD (rascal) IE (that is) round or ‘withholding’ D (key – in music)"
9115,"Sure, go out with one sensitive to sexual stimulation! (9)",EROGENOUS,"Definition: sensitive to sexual stimulation
An anagram of SURE GO and ONE – anagrind is ‘out’"
9116,"Spiky sort seen with diplomat in a cape (3,4)",THE HORN,"Definition: cape
THORN (‘spiky sort’) round HE (diplomat – his or her excellency)"
9117,"Like sex with Her Maj on E? In a way (2,2,4)",AS IT WERE,"Definition: In a way
AS (like) IT (sex) W (with) ER (‘Her Maj’) E"
9118,"Terribly sore on my a— ’nuff said! (3,2,4)",SAY NO MORE,"Definition: ’nuff said!
An anagram of SORE ON MY A – anagrind is ‘terribly’"
9119,"Very hot broad, but not outwardly smart (8)",ROASTING,"Definition: Very hot
~~b~~ROA~~d~~ without the first and last letters or ‘not outwardly’ + STING (smart)"
9120,"What one might have with a large G&T? (4,4)",GOOD TIME,"Definition: What one might have with a large G&T?
A cryptic definition – GOOD (g) TIME (t)"
9121,"Give up the criminal life or turn and run? (2,5)",GO LEGIT,"Definition: Give up the criminal life
GO (turn) LEG IT (run)"
9122,"After going all over the place, spy rare Banksy? (7)",SPRAYER,"Definition: Banksy?
An anagram of SPY RARE – anagrind is ‘going all over the place’ – Banksy being renowned for his sprayed grafitti art"
9123,Whitish lines yours truly snorted by notebook (6),PALLID,"Definition: Whitish
LL (lines) I (yours truly) in or ‘snorted by’ PAD (notebook)"
9124,Port that shuts up at five to one? (5),RATIO,"Definition: five to one?
RIO (port) round or ‘shutting up’ AT"
9125,A recurrent idea? Tense man sat on Hoskins (5),THEME,"Definition: A recurrent idea
T (tense) HE (man) ME (Hoskins)"
9126,Toy one is wanting priest to hide in part of church (8),TRANSEPT,"Definition: part of church
TRA~~i~~NSET (toy) without or ‘wanting’ I (one) around or ‘hiding’ P (priest)"
9127,Oil producer abuses American guards (6),SESAME,"Definition: Oil producer
Hidden in (‘guarded by’) abuSES AMErican"
9128,"Become sick of beer, say (3)",AIL,"Definition: Become sick 
Sounds like (‘say’) ALE (beer)"
9129,Greek who scored in first part of extra time to become preacher (10),EVANGELIST,"Definition: preacher
VANGELIS ( greek composer or ‘scorer’) inside E (first part of extra) and T (time)"
9130,"Making good literature, by the sound of it (8)",RIGHTING,"Definition: Making good
Sounds like (‘by the sound of it’) WRITING (literature)"
9131,"Numb, a member of flock left for hospital (6)",ASLEEP,"Definition: Numb
A S~~h~~EEP (member of flock) with L (left) replacing H (hospital)"
9132,Elementary constituent of alpha male (4),ATOM,"Definition: Elementary constituent
A (alpha) TOM (male)"
9133,Swiss capital invested in fruit by son showing flexibility (10),LIMBERNESS,"Definition: showing flexibility 
BERN (Swiss capital) inside or ‘invested in’ LIMES (fruit) S (son)"
9134,"Records how the British queue? (6,4)",SINGLE FILE,"Definition: how the British queue?
~~We think this must relate to a FILE of SINGLES (records) but if it is, we are not that keen on the clue!~~ Thanks to baerchen @1 for the correct parsing."
9135,Runner’s last to run and hide (4),SKIN,"Definition: hide
SKI (runner) N (last letter of run)"
9136,"Away from home, following football club is boring, it’s a bit excessive (6)",OFFCUT,"Definition: it’s a bit excessive
OUT (away from home) with F (following) FC (Football Club) inside or ‘boring’"
9137,They could provide change for the better? (8),WINNINGS,"Definition: They could provide change for the better?
Cryptic definition – WINNINGS (on a bet) could provide ‘change’ (cash) for the ‘better’ (gambler)"
9138,Enthusiastic amateur is talented? It seems otherwise (10),DILETTANTE,"Definition: Enthusiastic amateur
An anagram of TALENTED IT – anagrind is ‘seems otherwise’"
9139,That is cold internally (3),ICE,"Definition: That is cold internally
A clue as definition – IE ‘that is’ with C (cold) inside or ‘internally’"
9140,Perhaps mountain is reflected in basins of ephemeral lakes (6),PLAYAS,"Definition: basins of ephemeral lakes 
SAY (perhaps) and ALP (mountain) reversed or ‘reflected’"
9141,"Queen possibly conceals problem, leading to gossip (8)",CHITCHAT,"Definition: gossip
CAT (‘Queen possibly’ as in female cat) around or ‘concealing’ HITCH (problem)"
9142,"Bear steak needs to be chewed 28 times? (3,6)",TEA BREAKS,"Definition: 28 times?
An anagram of BEAR STEAKS – anagrind is ‘chewed’. We think the definition relates to the fact that TEA BREAKS may be times when you have CHITCHATS (28ac)."
9143,Unfinished parable in which Republican ascends rapidly (7),ALLEGRO,"Definition: rapidly
ALLEGOR~~y~~ (parable) missing last letter or ‘unfinished’ with R (Republican) moving up or ‘rising’"
9144,A period of time off to watch Ms Rantzen broadcast (6),SIESTA,"Definition: A period of time off
Sounds like (‘broadcast’) SEE (watch) ESTHER (Esther Rantzen)"
9145,"Dull argument, but one that brings action (9)",PLAINTIFF,"Definition: one that brings action
PLAIN (dull) TIFF (argument)"
9146,Oozing spot on errand boy (7),SEEPAGE,"Definition: Oozing
SEE (spot) PAGE (errand boy)"
