,Clue,Answer,Explanation
9924,Change absorbing religious book for devout follower (6),VOTARY,"Definition: devout follower
OT (religious book, i.e. Old Testament) in (absorbing) VARY (change)"
9925,Dirty colour initially red (6),CRUDDY,"Definition: Dirty
C[olour] + RUDDY (red)"
9926,"Runner, one in posh car (5)",RACER,"Definition: Runner
ACE (one) in (in) RR (posh car, i.e. Rolls Royce)"
9927,"Retrieve number one from the sixties (3,4)",GET BACK,"Definition: Retrieve
Double definition with the second referring to the Beatles’ hit “Get Back”"
9928,"A drink served up with food, tasty (9)",PALATABLE,"Definition: tasty
A LAP (a drink) backwards (served up) + TABLE (food)"
9929,"Ship captured by Degas on the rocks, in brutal times (4,4)",DARK AGES,"Definition: brutal times
ARK (ship) in (captured by) anagram (on the rocks) of DEGAS"
9930,"Callous, deceitful head’s left (8)",RUTHLESS,"Definition: Callous
[t]RUTHLESS"
9931,"US state out, I see, to depose leader (4)",UTAH,"Definition: US state
[o]UT AH (I see)"
9932,"Foolish devil insolent, not heartless (9)",IMPRUDENT,"Definition: Foolish
IMP (devil) + RUDE (insolent) + N[o]T"
9933,"Bumper knocked from car that’s backing up, idiot in front – one paid for hit? (8)",ASSASSIN,"Definition: one paid for hit?
ASS (idiot) + NISSA[n] (bumper knocked from car) backwards (that’s backing up)"
9934,"Pickle entering country, righteous son (8)",BENJAMIN,"Definition: righteous son
JAM (pickle) in (entering) BENIN (country) with the definition referring to the youngest and best-loved son of Jacob and Rachel and one of the twelve forebears of the tribes of Israel"
9935,Flower was revolting (4),ROSE,"Definition: Flower
Double definition"
9936,"Praise of Persia, for example? (7)",ANAGRAM,"Definition: Praise of Persia, for example
Cryptic definition"
9937,"Chaos, port essentially cutting service (6)",MORASS,"Definition: Chaos
[p]OR[t] in (cutting) MASS (service)"
9938,Church official from the other century (6),SEXTON,"Definition: Church official
SEX (the other) + TON (century). I gather than, in cricket, a century (100 runs) is sometimes referred to as a TON."
9939,"Track heading for road, oh dear, going the wrong way (5)",SPOOR,"Definition: Track
R[oad] + OOPS (oh dear) all backwards (going the wrong way)"
9940,"It’s certain Buccaneer will participate in bondage! (3,2,5)",ILL BE BOUND,"Definition: It’s certain
Double definition"
9941,One of these – a small quantity but not a dot? (4),DASH,"Definition: One of these –
Triple definition with the third referring to Morse Code"
9942,"Before kiss, take off top (4)",APEX,"Definition: top
APE (take off) + X (kiss)"
9943,"Rough-looking European in nude, cavorting (10)",UNPOLISHED,"Definition: Rough-looking
POLISH (European) in (in) anagram (cavorting) of NUDE"
9944,Cryptic or good reason singer can’t be heard? (6),GNOMIC,"Definition: Cryptic
G (good) + NO MIC (reason singer can’t be heard?)"
9945,"Men admitted to hatred, a grave sin (8)",ENORMITY,"Definition: a grave sin
OR (men, i.e. other ranks) in (admitted to) ENMITY (hatred)"
9946,Sucker’s beastly remark about unimportant person (8),MOSQUITO,"Definition: Sucker
SQUIT (unimportant person) in (about) MOO (beastly remark)"
9947,Right to leave art teacher having retired (4),ABED,"Definition: having retired
A[rt] (right to leave art) + BED (teacher, i.e. Bachelor of Education)"
9948,What’s just before the final house (4),SEMI,"Definition: What’s just before the final
Double definition"
9949,"Staff on strike draw attention to themselves (5,3)",STICK OUT,"Definition: draw attention to themselves
STICK (staff) + OUT (on strike)"
9950,Clue grasped by girl is deceptive (8),MISLEADS,"Definition: is deceptive
LEAD (clue) in (grasped by) MISS (girl)"
9951,Frilly coats for example a hand-me-down (6),LEGACY,"Definition: a hand-me-down
EG (for example) in (coats) LACY (frilly)"
9952,Motivation of old lady when many flowers bloom (10),MAINSPRING,"Definition: Motivation
MA (old lady) + IN SPRING (when many flowers bloom)"
9953,Drink cold Guinness? (4),ALEC,"Definition: Guinness
ALE (drink) + C (cold)"
9954,What sounds like very sensible explanations (4),WHYS,"Definition: explanations
Homophone (what sounds like) of “wise” (very sensible)"
9955,"Foremost of hunters, great risk at sea? (5,5)",TIGER SHARK,"Definition: Foremost of hunters, great risk at sea?
Anagram (at sea) of H[unters] GREAT RISK and &Lit."
9956,Stars holding breath in battle (7),LEPANTO,"Definition: battle
PANT (breath) in (holding) LEO (stars). I am not big on history and do not recall ever hearing about this battle of 1571 in which Turkish sea power was destroyed by a league of Christian nations organized by the Pope"
9957,"After bus drops back, steer around motorway with curves (5)",BUXOM,"Definition: with curves
BU[s] + M (motorway) in OX (steer) backwards (around)"
9958,Highly reliable low golf shot (4-4),BLUE-CHIP,"Definition: Highly reliable
BLUE (low) + CHIP (golf shot)"
9959,A Parisian having to accept salesman is charmless (15),UNPREPOSSESSING,"Definition: charmless
UN (a Parisian) + REP (salesman) in (to accept) POSSESSING (having)"
9960,Helping Liberals work to support party (6),DOLLOP,"Definition: Helping
DO (party) + LL (liberals) + OP (work)"
9961,"Racing around, biker’s mad to get off (9)",DISEMBARK,"Definition: to get off
Anagram (racing around) of BIKERS MAD"
9962,Woman concealing magazine cover (7),SHEATHE,"Definition: cover
HEAT (magazine) in (concealing) SHE (woman). Heat is the name of a British fashion magazine."
9963,Traitors from Vichy who will need basic weapons (9),QUISLINGS,"Definition: Traitors
QUI (from Vichy who) + SLINGS (basic weapons)"
9964,Robber has beer after beer endlessly (8),PILLAGER,"Definition: Robber
PIL[s] (beer endlessly) + LAGER (beer)"
9965,Comment after passing on the app one’s devised (7),EPITAPH,"Definition: Comment after passing
Anagram (‘s devised) of THE APP I"
9966,"Muddy knight extracted from, say, muddy river (7)",UNCLEAR,"Definition: Muddy
UNCLEA[n] (knight extracted from, say, muddy) + R (river)"
9967,Pull up fabric covering (6),CARPET,"Definition: Pull up
Double definition"
9968,Banging rap hit between nos. 6 and 12 in chart (5),GRAPH,"Definition: chart
Hidden word (between the 6th and 12th letters)"
9969,Cut of meat for bear (8),SHOULDER,"Definition: Cut of meat
Double definition"
9970,Cook got pea soup (6),POTAGE,"Definition: soup
Anagram (cook) of GOT PEA"
9971,Working dog belonging to us (6),LABOUR,"Definition: Working
LAB (dog) + OUR (belonging to us)"
9972,County enclosing half of loch in Scottish region (8),GALLOWAY,"Definition: Scottish region
LO[ch] in (enclosing) GALWAY (county)"
9973,"Change a little overrated, I think (4)",EDIT,"Definition: Change
Hidden word (a little)"
9974,Musical instrument lover on strike (7-3),SQUEEZE-BOX,"Definition: Musical instrument
SQUEEZE (lover) + BOX (strike)"
9975,Medic on old American programme (8),DOCUSOAP,"Definition: programme
DOC (medic) + US OAP (old American)"
9976,"Containing yellow and white, say, coat of grey (4)",EGGY,"Definition: Containing yellow and white
EG (say) + G[re]Y"
9977,Asian connection under discussion? (4),THAI,"Definition: Asian
Homophone (under discussion) of “tie” (connection)"
9978,"Artist’s medium stirred into pail (3,5)",OIL PAINT,"Definition: Artist’s medium
Anagram (stirred) of INTO PAIL"
9979,Still without something easy? (10),BREEZELESS,"Definition: Still
BREEZE-LESS (without something easy)"
9980,Island where expert retired (4),ELBA,"Definition: Island
ABLE (expert) backwards (retired)"
9981,"Indefatigable, yet unable to drive on the freeway? (8)",TIRELESS,"Definition: Indefatigable
TIRE-LESS (unable to drive on the freeway). “On the freeway” because Americans spell tyres with an ‘i’."
9982,Writer has left publisher each coin (6),GUINEA,"Definition: coin
[pen]GUIN (writer has left publisher) + EA (each)"
9983,Hunt has Queen in stew (6),FERRET,"Definition: Hunt
ER (queen) in (in) FRET (stew)"
9984,"Grandee furious, leader of expedition disloyal (8)",RENEGADE,"Definition: disloyal
Anagram (furious) of GRANDEE + E[xpedition]"
9985,"Reportedly, number of goats caught (5)",HEARD,"Definition: caught
Homophone (reportedly) of HERD (number of goats)"
9986,"Modest souvenir, but ornate (11)",UNOBTRUSIVE,"Definition: Modest
Anagram (ornate) of SOUVENIR BUT"
9987,Teasing that is holding teacher up defended by lecturer (8),DERISION,"Definition: Teasing
SIR (teacher) backwards (up) in (holding) IE (that is) in (defended by) DON (lecturer)"
9988,"Grief initially contained, if spouse’s error calamitous one offered a chair (6,9)",REGIUSPROFESSOR,"Definition: one offered a chair
G[rief] in anagram (calamitous) of IF SPOUSES ERROR While I knew the term Regius Professor, I did not know precisely what it meant. Now I have learned that it refers to a university chair appointed by the Crown."
9989,"Lifting equipment, shout towards heaven when lifting (6)",PULLEY,"Definition: Lifting equipment
YELL (shout) backwards (towards heaven) + UP (when lifting)"
9990,Couple heads off then with others (3),TWO,"Definition: Couple
T[hen] W[ith] O[thers]"
9991,Historic Welsh county not entirely happy with Welshman? (9),GLAMORGAN,"Definition: Historic Welsh county
GLA[d] (not entirely happy) + MORGAN (Welshman)"
9992,Look at gardening job too dear? (3-8),EYE-WATERING,"Definition: too dear
EYE (look at) + WATERING (gardening job)"
9993,"She wrote, I gathered, in a different way (9)",OTHERWISE,"Definition: in a different way
Anagram (gathered) of SHE WROTE I"
9994,"Ostentatious weapon, lighter? (8)",FLASHGUN,"Definition: lighter
FLASH (ostentatious) + GUN (weapon)"
9995,"Wanting risk, judge intervenes (6)",BEREFT,"Definition: Wanting
REF (judge) in (intervenes) BET (risk)"
9996,"Money raised, did you say? (5)",BREAD,"Definition: Money
Homophone (did you say?) of “bred” (raised)"
9997,Sin I’m not sure right (3),ERR,"Definition: Sin
ER (I’m not sure) + R (right)"
9998,"Statesperson, a king maybe touring Morecambe? (8)",AMERICAN,"Definition: Statesperson
A (a) + ERIC (Morecambe?) in (touring) MAN (a king maybe) Non-Brits may have had trouble with this clue since Eric Morecambe is probably little known outside the UK. He was one half of the comedy duo Morecambe and Wise who were active for decades and very successful in the 1970s."
9999,"Drop down, with six-pack and pork pie knocked back (6)",ABSEIL,"Definition: Drop down
ABS (six-pack) + LIE (pork pie, in rhyming slang) backwards (knocked back)"
10000,"Sweet food and drink, saccharine stuff (7)",POPCORN,"Definition: Sweet food
POP (drink) + CORN (saccharine stuff)"
10001,One boring old man is demanding (7),EXIGENT,"Definition: demanding
I (one) in (boring) EX (old) + GENT (man)"
10002,Northern Cape admitting wine’s awful quality (9),NASTINESS,"Definition: awful quality
N (northern) + ASTI (wine) + NESS (cape)"
10003,Card game finishing early generates resentment (5),PIQUE,"Definition: resentment
PIQUE[t] (card game finishing early). Piquet is a card game for two players using a reduced pack of 32 cards."
10004,"French scorer succeeded, heading for away game (5)",SATIE,"Definition: French scorer
S (succeeded) + A[way] + TIE (game)"
10005,"Pardoned governor, hiding gold, if corrupt (8)",FORGIVEN,"Definition: Pardoned
Anagram (corrupt) of GOVERN[or] IF"
10006,People like Buccaneer and my special posturing (8),CORSAIRS,"Definition: People like Buccaneer
COR (my) + S (special) + AIRS (posturing)"
10007,Almost a place to see opera motif (5),THEME,"Definition: motif 
THE ME[t] (almost a place to see opera)"
10008,"Aboard vessel briefly, 1 across’s fare from Asia (5)",SUSHI,"Definition: fare from Asia
US (1 across) in (aboard) SHI[p] (vesse briefly)"
10009,Introduction of press freedom is a common idea (9),PLATITUDE,"Definition: a common idea
P[ress] + LATITUDE (freedom)"
10010,Bondsman’s home town in France to the west (7),VILLEIN,"Definition: Bondsman
VILLE (town in France) + IN (home). In medieval times, a villein was a peasant personally bound to his lord, to whom he paid dues and services."
10011,Small fish or big fish at sea? (7),SKIPPER,"Definition: big fish at sea?
S (small) + KIPPER (fish)"
10012,New dog without lead is to play casually (6),NOODLE,"Definition: to play casually
N (new) + [p]OODLE (dog without lead)"
10013,"Supplier of milk turns out small bottles (3,5)",WET NURSE,"Definition: Supplier of milk
Anagram (out) of TURNS in (bottles) WEE (small)"
10014,"Climber, quietly popular, welcomed by celebs (8)",ALPINIST,"Definition: Climber
P (quietly) + IN (popular) together in (welcomed by) A LIST (celebs)"
10015,"Displays something the Kama Sutra shows, heading to the back (11)",EXPOSITIONS,"Definition: Displays
SEX POSITION (something the Kama Sutra shows) with the ‘S’ moved to the end (heading to the back)"
10016,Soldier’s excited about current lovers (9),IDOLISERS,"Definition: lovers
I (current) in (about) anagram (excited) of SOLDIERS"
10017,29s stripped off in Tony- winning show (5),ANNIE,"Definition: Tony- winning show
[n]ANNIE[s] (29s, i.e. wet nurses, stripped off)"
10018,Reactionary British devoid of strength (5),BLIMP,"Definition: Reactionary
B (British) + LIMP (devoid of strength)"
10019,English setters one’s seen on a farm (3),EWE,"Definition: one’s seen on a farm
E (English) + WE (setters)"
10020,Device used for shaping large articles (5),LATHE,"Definition: Device used for shaping
L (large) + A THE (articles)"
10021,Fools maybe feeling pressure after uprising (8),DESSERTS,"Definition: Fools maybe
STRESSED (feeling pressure) backwards (after uprising)"
10022,"Impatient sort prompt, we hear, to be on top (5-6)",QUEUE-JUMPER,"Definition: Impatient sort
QUEUE (homophone of “cue”) + JUMPER (top)"
